YGOH.IDX	TSX Telecom Srvs Stocks Above 100-Day Average
YGTH.IDX	TSX Telecom Srvs Stocks Above 200-Day Average
YGTW.IDX	TSX Telecom Srvs Stocks Above 20-Day Average
YHFD.IDX	TSX Utilities Stocks Above 5-Day Average
YHFI.IDX	TSX Utilities Stocks Above 50-Day Average
YHOF.IDX	TSX Utilities Stocks Above 150-Day Average
YHOH.IDX	TSX Utilities Stocks Above 100-Day Average
YHTH.IDX	TSX Utilities Stocks Above 200-Day Average
YHTW.IDX	TSX Utilities Stocks Above 20-Day Average
YIFD.IDX	TSX Buyback Stocks Above 5-Day Average
YIFI.IDX	TSX Buyback Stocks Above 50-Day Average
YIOF.IDX	TSX Buyback Stocks Above 150-Day Average
YIOH.IDX	TSX Buyback Stocks Above 100-Day Average
YITH.IDX	TSX Buyback Stocks Above 200-Day Average
YITW.IDX	TSX Buyback Stocks Above 20-Day Average
YJFD.IDX	TSX G.B. Metals EW Stocks Above 5-Day Average
YJFI.IDX	TSX G.B. Metals EW Stocks Above 50-Day Average
YJOF.IDX	TSX G.B. Metals EW Stocks Above 150-Day Average
YJOH.IDX	TSX G.B. Metals EW Stocks Above 100-Day Average
YJTH.IDX	TSX G.B. Metals EW Stocks Above 200-Day Average
YJTW.IDX	TSX G.B. Metals EW Stocks Above 20-Day Average
YKFD.IDX	TSX G.B. Metals Stocks Above 5-Day Average
YKFI.IDX	TSX G.B. Metals Stocks Above 50-Day Average
YKOF.IDX	TSX G.B. Metals Stocks Above 150-Day Average
YKOH.IDX	TSX G.B. Metals Stocks Above 100-Day Average
YKTH.IDX	TSX G.B. Metals Stocks Above 200-Day Average
YKTW.IDX	TSX G.B. Metals Stocks Above 20-Day Average
YLFD.IDX	TSX Composite EW Stocks Above 5-Day Average
YLFI.IDX	TSX Composite EW Stocks Above 50-Day Average
YLOF.IDX	TSX Composite EW Stocks Above 150-Day Average
YLOH.IDX	TSX Composite EW Stocks Above 100-Day Average
YLTH.IDX	TSX Composite EW Stocks Above 200-Day Average
YLTW.IDX	TSX Composite EW Stocks Above 20-Day Average
YMFD.IDX	TSX Renew & Clean Stocks Above 5-Day Average
YMFI.IDX	TSX Renew & Clean Stocks Above 50-Day Average
YMOF.IDX	TSX Renew & Clean Stocks Above 150-Day Average
YMOH.IDX	TSX Renew & Clean Stocks Above 100-Day Average
YMTH.IDX	TSX Renew & Clean Stocks Above 200-Day Average
YMTW.IDX	TSX Renew & Clean Stocks Above 20-Day Average
YNFD.IDX	TSX Composite Stocks Above 5-Day Average
YNFI.IDX	TSX Composite Stocks Above 50-Day Average
YNOF.IDX	TSX Composite Stocks Above 150-Day Average
YNOH.IDX	TSX Composite Stocks Above 100-Day Average
YNTH.IDX	TSX Composite Stocks Above 200-Day Average
YNTW.IDX	TSX Composite Stocks Above 20-Day Average
YOFD.IDX	TSX Composite Divd Stocks Above 5-Day Average
YOFI.IDX	TSX Composite Divd Stocks Above 50-Day Average
YOOF.IDX	TSX Composite Divd Stocks Above 150-Day Average
YOOH.IDX	TSX Composite Divd Stocks Above 100-Day Average
YOTH.IDX	TSX Composite Divd Stocks Above 200-Day Average
YOTW.IDX	TSX Composite Divd Stocks Above 20-Day Average
YPFD.IDX	TSX Diver Banks EW Stocks Above 5-Day Average
YPFI.IDX	TSX Diver Banks EW Stocks Above 50-Day Average
YPOF.IDX	TSX Diver Banks EW Stocks Above 150-Day Average
YPOH.IDX	TSX Diver Banks EW Stocks Above 100-Day Average
YPTH.IDX	TSX Diver Banks EW Stocks Above 200-Day Average
YPTW.IDX	TSX Diver Banks EW Stocks Above 20-Day Average
YQFD.IDX	TSX Divd Aristocrats Stocks Above 5-Day Average
YQFI.IDX	TSX Divd Aristocrats Stocks Above 50-Day Average
YQOF.IDX	TSX Divd Aristocrats Stocks Above 150-Day Averag
YQOH.IDX	TSX Divd Aristocrats Stocks Above 100-Day Averag
YQTH.IDX	TSX Divd Aristocrats Stocks Above 200-Day Averag
YQTW.IDX	TSX Divd Aristocrats Stocks Above 20-Day Average
YRFD.IDX	TSX Comp HI Div Stocks Above 5-Day Average
YRFI.IDX	TSX Comp HI Div Stocks Above 50-Day Average
YROF.IDX	TSX Comp HI Div Stocks Above 150-Day Average
YROH.IDX	TSX Comp HI Div Stocks Above 100-Day Average
YRTH.IDX	TSX Comp HI Div Stocks Above 200-Day Average
YRTW.IDX	TSX Comp HI Div Stocks Above 20-Day Average
YSFD.IDX	TSX 60 EW Stocks Above 5-Day Average
YSFI.IDX	TSX 60 EW Stocks Above 50-Day Average
YSOF.IDX	TSX 60 EW Stocks Above 150-Day Average
YSOH.IDX	TSX 60 EW Stocks Above 100-Day Average
YSTH.IDX	TSX 60 EW Stocks Above 200-Day Average
YSTW.IDX	TSX 60 EW Stocks Above 20-Day Average
YTFD.IDX	TSX Completion Stocks Above 5-Day Average
YTFI.IDX	TSX Completion Stocks Above 50-Day Average
YTOF.IDX	TSX Completion Stocks Above 150-Day Average
YTOH.IDX	TSX Completion Stocks Above 100-Day Average
YTTH.IDX	TSX Completion Stocks Above 200-Day Average
YTTW.IDX	TSX Completion Stocks Above 20-Day Average
YUFD.IDX	TSX Global Gold EW Stocks Above 5-Day Average
YUFI.IDX	TSX Global Gold EW Stocks Above 50-Day Average
YUOF.IDX	TSX Global Gold EW Stocks Above 150-Day Average
YUOH.IDX	TSX Global Gold EW Stocks Above 100-Day Average
YUTH.IDX	TSX Global Gold EW Stocks Above 200-Day Average
YUTW.IDX	TSX Global Gold EW Stocks Above 20-Day Average
YVFD.IDX	TSX Global Mining Stocks Above 5-Day Average
YVFI.IDX	TSX Global Mining Stocks Above 50-Day Average
YVOF.IDX	TSX Global Mining Stocks Above 150-Day Average
YVOH.IDX	TSX Global Mining Stocks Above 100-Day Average
YVTH.IDX	TSX Global Mining Stocks Above 200-Day Average
YVTW.IDX	TSX Global Mining Stocks Above 20-Day Average
YWFD.IDX	TSX Comp HI Beta Stocks Above 5-Day Average
YWFI.IDX	TSX Comp HI Beta Stocks Above 50-Day Average
YWOF.IDX	TSX Comp HI Beta Stocks Above 150-Day Average
YWOH.IDX	TSX Comp HI Beta Stocks Above 100-Day Average
YWTH.IDX	TSX Comp HI Beta Stocks Above 200-Day Average
YWTW.IDX	TSX Comp HI Beta Stocks Above 20-Day Average
YYFD.IDX	TSX Industrials EW Stocks Above 5-Day Average
YYFI.IDX	TSX Industrials EW Stocks Above 50-Day Average
YYOF.IDX	TSX Industrials EW Stocks Above 150-Day Average
YYOH.IDX	TSX Industrials EW Stocks Above 100-Day Average
YYTH.IDX	TSX Industrials EW Stocks Above 200-Day Average
YYTW.IDX	TSX Industrials EW Stocks Above 20-Day Average
YZFD.IDX	TSX Comp Low Vol Stocks Above 5-Day Average
YZFI.IDX	TSX Comp Low Vol Stocks Above 50-Day Average
YZOF.IDX	TSX Comp Low Vol Stocks Above 150-Day Average
YZOH.IDX	TSX Comp Low Vol Stocks Above 100-Day Average
YZTH.IDX	TSX Comp Low Vol Stocks Above 200-Day Average
YZTW.IDX	TSX Comp Low Vol Stocks Above 20-Day Average
Z0FD.IDX	TSX Oil & Gas EW Stocks Above 5-Day Average
Z0FI.IDX	TSX Oil & Gas EW Stocks Above 50-Day Average
Z0OF.IDX	TSX Oil & Gas EW Stocks Above 150-Day Average
Z0OH.IDX	TSX Oil & Gas EW Stocks Above 100-Day Average
Z0TH.IDX	TSX Oil & Gas EW Stocks Above 200-Day Average
Z0TW.IDX	TSX Oil & Gas EW Stocks Above 20-Day Average
Z1FD.IDX	TSX Pref Share Stocks Above 5-Day Average
Z1FI.IDX	TSX Pref Share Stocks Above 50-Day Average
Z1OF.IDX	TSX Pref Share Stocks Above 150-Day Average
Z1OH.IDX	TSX Pref Share Stocks Above 100-Day Average
Z1TH.IDX	TSX Pref Share Stocks Above 200-Day Average
Z1TW.IDX	TSX Pref Share Stocks Above 20-Day Average
Z2FD.IDX	TSX 60 Capped Stocks Above 5-Day Average
Z2FI.IDX	TSX 60 Capped Stocks Above 50-Day Average
Z2OF.IDX	TSX 60 Capped Stocks Above 150-Day Average
Z2OH.IDX	TSX 60 Capped Stocks Above 100-Day Average
Z2TH.IDX	TSX 60 Capped Stocks Above 200-Day Average
Z2TW.IDX	TSX 60 Capped Stocks Above 20-Day Average
Z3FD.IDX	TSX 60 Index Stocks Above 5-Day Average
Z3FI.IDX	TSX 60 Index Stocks Above 50-Day Average
Z3OF.IDX	TSX 60 Index Stocks Above 150-Day Average
Z3OH.IDX	TSX 60 Index Stocks Above 100-Day Average
Z3TH.IDX	TSX 60 Index Stocks Above 200-Day Average
Z3TW.IDX	TSX 60 Index Stocks Above 20-Day Average
Z4FD.IDX	TSX Smallcap Stocks Above 5-Day Average
Z4FI.IDX	TSX Smallcap Stocks Above 50-Day Average
Z4OF.IDX	TSX Smallcap Stocks Above 150-Day Average
Z4OH.IDX	TSX Smallcap Stocks Above 100-Day Average
Z4TH.IDX	TSX Smallcap Stocks Above 200-Day Average
Z4TW.IDX	TSX Smallcap Stocks Above 20-Day Average
Z5FD.IDX	TSX Smallcap Stocks Above 5-Day Average
Z5FI.IDX	TSX Smallcap Stocks Above 50-Day Average
Z5OF.IDX	TSX Smallcap Stocks Above 150-Day Average
Z5OH.IDX	TSX Smallcap Stocks Above 100-Day Average
Z5TH.IDX	TSX Smallcap Stocks Above 200-Day Average
Z5TW.IDX	TSX Smallcap Stocks Above 20-Day Average
Z6FD.IDX	TSX Smallcap Select Stocks Above 5-Day Average
Z6FI.IDX	TSX Smallcap Select Stocks Above 50-Day Average
Z6OF.IDX	TSX Smallcap Select Stocks Above 150-Day Average
Z6OH.IDX	TSX Smallcap Select Stocks Above 100-Day Average
Z6TH.IDX	TSX Smallcap Select Stocks Above 200-Day Average
Z6TW.IDX	TSX Smallcap Select Stocks Above 20-Day Average
Z9FD.IDX	TSX 60 ESG Stocks Above 5-Day Average
Z9FI.IDX	TSX 60 ESG Stocks Above 50-Day Average
Z9OF.IDX	TSX 60 ESG Stocks Above 150-Day Average
Z9OH.IDX	TSX 60 ESG Stocks Above 100-Day Average
Z9TH.IDX	TSX 60 ESG Stocks Above 200-Day Average
Z9TW.IDX	TSX 60 ESG Stocks Above 20-Day Average
ZAFD.IDX	TSX 60 Carbon Stocks Above 5-Day Average
ZAFI.IDX	TSX 60 Carbon Stocks Above 50-Day Average
ZAOF.IDX	TSX 60 Carbon Stocks Above 150-Day Average
ZAOH.IDX	TSX 60 Carbon Stocks Above 100-Day Average
ZATH.IDX	TSX 60 Carbon Stocks Above 200-Day Average
ZATW.IDX	TSX 60 Carbon Stocks Above 20-Day Average
ZBFD.IDX	TSX Comp ESG Stocks Above 5-Day Average
ZBFI.IDX	TSX Comp ESG Stocks Above 50-Day Average
ZBOF.IDX	TSX Comp ESG Stocks Above 150-Day Average
ZBOH.IDX	TSX Comp ESG Stocks Above 100-Day Average
ZBTH.IDX	TSX Comp ESG Stocks Above 200-Day Average
ZBTW.IDX	TSX Comp ESG Stocks Above 20-Day Average
ZCFD.IDX	TSX Comp Carbon Stocks Above 5-Day Average
ZCFI.IDX	TSX Comp Carbon Stocks Above 50-Day Average
ZCOF.IDX	TSX Comp Carbon Stocks Above 150-Day Average
ZCOH.IDX	TSX Comp Carbon Stocks Above 100-Day Average
ZCTH.IDX	TSX Comp Carbon Stocks Above 200-Day Average
ZCTW.IDX	TSX Comp Carbon Stocks Above 20-Day Average
